nr_classes,nr_instances,log_nr_instances,nr_features,log_nr_features,dataset_ratio,skew_min,skew_std,skew_mean,skew_q1,skew_q3,skew_max,kurtosis_min,kurtosis_std,kurtosis_mean,kurtosis_q1,kurtosis_q3,kurtosis_max,rho_min,rho_max,rho_mean,rho_std,class_entropy,prob_min,prob_mean,prob_std,prob_max,norm_entropy_min,norm_entropy_mean,norm_entropy_std,norm_entropy_max,mi_min,mi_mean,mi_std,mi_max,equiv_nr_feat,noise_signal_ratio,Landmarker_1NN,Landmarker_dt,Landmarker_gnb,Landmarker_lda,dataset
2,8192,9.010913347279288,4,1.3862943611198906,0.00048828125,0.009286452792754599,0.9200835888711351,0.8344383595342996,0.19249743500350475,1.247014312905072,2.1183202085958888,-1.3787836157496711,3.7297382381204773,1.6113984696846597,-1.01767098915836,3.1064895124018252,6.869537387370699,0.015721982823931235,0.02323533618253494,0.019412860943186807,0.0030687248192392976,0.9730662661337471,0.4036865234375,0.5,0.0963134765625,0.5963134765625,0.11913829322513245,0.16974217215917356,0.04912332600859496,0.2362640984631854,0.00020225323439243548,0.06988537684244885,0.09547865346713312,0.20488909025582291,13.923746427345588,1.428865376827603,0.7155759552101016,0.7074006075225588,0.798219869561333,0.7982204651716847,200bank8FM
2,39365,10.580632375618567,10,2.302585092994046,0.00025403277022735933,0.6011028536985706,0.781606027091659,1.471248783716484,1.0989271557799172,1.5077241035513491,3.520175082956194,-0.7343044585534786,3.882574200242353,1.6369566573138261,0.03949048195839433,0.9233594367965234,12.39534473248674,0.2663615557165585,0.8411879944298756,0.525237231733781,0.14216435541739758,0.9286764522585862,0.34408738727295823,0.5,0.1559126127270418,0.6559126127270418,0.0565984348139648,0.13226440246126536,0.031952845229394566,0.17988790859830492,0.10653838652849314,0.3130705486832826,0.09115989690221749,0.4375145814763265,2.9663488187069316,-0.5775252478473455,0.9783055881660545,0.9758670735837407,0.9550108634261985,0.9736313463988717,200BNG_breast-w
4,1728,7.454719949364001,20,2.995732273553991,0.011574074074074073,0.7077212707614662,0.3160950845439716,0.9960096017904487,0.7077212707614664,1.1557039956531252,1.993660642424522,-1.5008690614136733,1.1002891142362752,-0.8264567897530973,-1.5008690614136733,-0.6651194294702782,3.6298800523638954,7.228014483236752e-20,0.5000000000000123,0.08097284063579548,0.15404304947614178,1.2057409700121753,0.03761574074074074,0.25,0.2705162827472604,0.7002314814814815,0.07543343659298482,0.08014688424846367,0.004968410074431255,0.08538404831010682,9.413040683538959e-05,0.03150734330281049,0.0450528439492091,0.15195544548183904,38.2685699147672,1.5437525302653643,0.7737296679661245,0.9386308643634897,0.7100618362683156,0.8894441457185105,200car-evaluation
2,3196,8.069655306886165,35,3.5553480614894135,0.01095118898623279,0.08899068757039467,9.72822629471753,4.592977590721808,0.6305968479220797,4.052940493805789,56.53317610041028,-1.993328439007375,532.0015832310152,113.90803812352173,-1.4264230232657265,14.454119813411571,3195.9999999999995,4.5388207174685805e-06,0.6732873008409225,0.08192767385675373,0.1006739984561279,0.9985755386554581,0.47778473091364204,0.5,0.02221526908635796,0.522215269086358,0.00035165883648574577,0.05146882666608241,0.029281832311405916,0.08552205500348642,8.182782229582131e-10,0.01405558313788472,0.027359232749614357,0.13742812856188646,71.04476056663543,2.661806569046281,0.8936157915360502,0.9790360501567399,0.6242104231974921,0.9396248040752351,200chess
2,5000,8.517193191416238,19,2.9444389791664403,0.0038,0.0,0.8071512756080217,0.6003584627693108,0.011729917120668797,1.1056967942594067,2.7712662038777256,-1.1999999999999222,1.5569775530697172,0.6379157395794788,0.0150614300120826,0.6556525779976365,5.682189088541709,0.00012433024609767227,0.9999999509832012,0.047179906677393954,0.16765815395335126,0.5878935751446988,0.1414,0.5,0.35860000000000003,0.8586,0.03675545315232297,0.17834449034470368,0.054935890108772596,0.27034552830322406,5.33503696380222e-05,0.010907526626653945,0.01607521913614238,0.04886752161399682,53.89797295640839,15.350589501096973,0.8074000000000001,0.9208000000000001,0.8720000000000001,0.8573999999999999,200churn
2,6598,8.794521851788527,167,5.117993812416755,0.02531070021218551,0.0016152588225415083,1.1199741149396099,0.7585680781209343,0.17518947804651952,0.674175364259225,6.318252943829836,-1.622866479926002,7.022686623501853,1.7117378272958261,-1.022479470389103,1.1236931600345739,51.136196401142676,4.363092680219476e-06,0.9858301877340406,0.267110795443705,0.22600698097388514,0.620098559013088,0.1541376174598363,0.5,0.34586238254016366,0.8458623825401637,0.023281336119938188,0.18934101361522196,0.03940426486715811,0.24264038222865034,0.001671223198651779,0.02808743745165541,0.014437239844068502,0.07883647497515517,22.07743444308198,5.741128091201593,0.954078033751782,0.9696866234423137,0.8373729709845037,0.9443755460523292,200clean2
2,9822,9.19238004659919,84,4.430816798843313,0.00855222968845449,0.0028557990459813125,8.991786436972443,6.631216231992823,0.6390880486323525,10.419821518924309,39.36101539186275,-1.9614458864125515,327.78932056985366,142.31570849482313,0.4211252124832132,122.50173608547803,1825.5529905621108,2.807951863499414e-06,0.9996249771214187,0.06809899362313773,0.12874301026689358,0.32610165528193497,0.059661983302789656,0.5,0.4403380166972104,0.9403380166972104,0.0007969234865018717,0.10289512737624407,0.08963668160094228,0.24609719168976155,1.0366298942581344e-05,0.001770832481721892,0.0022067919679102485,0.013257259569440986,184.1516115430895,57.10551163834122,0.8997147018665583,0.8977819468645176,0.14426503098499335,0.9363670172981416,200coil2000
3,67557,11.120726964962449,41,3.713572066704308,0.0006068949183652324,0.11496645183845872,8.514293897216536,6.7064580583346745,1.3527066453613572,7.46799424900413,33.626310835061844,-1.5658641693728887,309.05743342106933,127.42144894600611,0.23792428487449602,57.12607635483826,1251.1832530543272,0.00036305181705766087,0.5609386797582604,0.07991804592086763,0.09910670531217808,1.2184443563726473,0.09546012996432642,0.3333333333333333,0.2378900548746909,0.6583033586452921,0.000917823191345799,0.04001874175315696,0.0329659902075868,0.09824115860210439,0.0001405009456546799,0.0035970382049370685,0.005207747960612846,0.018158847261636593,338.7354503770038,10.125470310053906,0.6861167900101628,0.7410778126765297,0.6057995502750194,0.659221090970923,200connect_4
2,8192,9.010913347279288,20,2.995732273553991,0.00244140625,0.7916644438525916,4.733687170151363,5.040701450918939,2.028621896239728,5.263225040523761,21.542019683244998,0.9031412644659524,142.0742680987238,72.24788961413658,4.347867554757212,44.32543401992771,618.075402999026,0.00016185953947664764,0.9393484703373879,0.26965074578029374,0.21813746478746276,0.8841664897438648,0.3023681640625,0.5,0.1976318359375,0.6976318359375,0.003638664216634708,0.07459600253437083,0.052706425002348234,0.1693111726948019,0.001718810035228321,0.07542625248002528,0.07400169758123017,0.26533558491565656,11.722264605125567,-0.011007439960964776,0.7591558712290419,0.9047833467345663,0.8995361684386076,0.916136275648471,200cpu_act
2,8192,9.010913347279288,11,2.3978952727983707,0.0013427734375,0.7916644438525916,3.480443468040488,4.329948761228924,1.9180882747811578,5.111908898727474,11.717218952436777,0.9031412644659524,79.11906648151438,56.096795929774416,3.028570372707117,72.22521837365166,234.12779828900713,0.00016185953947664764,0.8810693839008702,0.28182762350129176,0.20673482709665117,0.8841664897438648,0.3023681640625,0.5,0.1976318359375,0.6976318359375,0.011601304928181776,0.08378518139350156,0.05711592605967673,0.1693111726948019,0.014910061554845994,0.07359089010871354,0.05775616105245155,0.20111162003756394,12.014618771939203,0.1385265386752125,0.758301319276929,0.8868446052592395,0.8249493731201047,0.8940446409958607,200cpu_small
5,20000,9.903487552536127,19,2.9444389791664403,0.00095,0.17481578075456675,1.8696800069479271,3.3513542376691827,1.8940084114175266,4.9398829778834905,6.021439979213775,0.6608438594767092,16.023714332684076,18.943467855421783,5.730039216769339,31.408896572373337,47.93907913059609,0.0003314112877877292,0.9957927511995566,0.18254431776323496,0.24605465472479965,1.7528232143955316,0.03715,0.2,0.18964257697046832,0.5581,0.03783215785921403,0.07330803928558853,0.028294226632056264,0.1309383079013891,0.005919072521039841,0.017722504034755518,0.005870121404405645,0.027746800746401408,98.90381240473008,3.136438007960076,0.50295,0.49449999999999994,0.31170000000000003,0.56255,200dataset7_3
5,5473,8.607582191143917,9,2.1972245773362196,0.0016444363237712407,0.8347174977898806,19.549516495769215,14.494846405799438,4.143712175661997,13.52910553618395,67.42540616199001,0.6919281142973852,1479.4774797409136,653.5012009182144,17.076452684884767,251.76099646514464,4816.887814668202,0.005496161949440928,0.9570322592559604,0.23163100769952502,0.2586756946656012,0.6354628258660037,0.0051160241183994155,0.2,0.3493331771572183,0.8976795176320117,0.0004078770008392142,0.06445578011261574,0.08480192849455764,0.21142864209527543,0.0010284624134941265,0.04385777716152181,0.042755198643319545,0.14160834836472208,14.489170837949368,0.46965451247641854,0.9495696499819853,0.9607143810299045,0.8505310986268834,0.929472304140701,200dataset_30_page-blocks
7,2310,7.745002803515839,17,2.833213344056216,0.00735930735930736,0.42012355320616634,4.764658761422259,3.8369023863228575,1.0796513188299224,5.366954506409351,16.900935254869907,-0.5186508055156369,94.37802548832339,43.454736074151526,0.3554030145172965,34.340118977568416,339.22109427297494,0.00014518875513350987,0.9986443747533826,0.309840293940184,0.3464741814755972,2.807354922057604,0.14285714285714285,0.14285714285714282,2.7755575615628914e-17,0.14285714285714285,0.009319777282243138,0.1632174043543754,0.10105180414367375,0.2681550639602866,0.013732681239945626,0.5250616571642008,0.38055518728631815,0.8980789762412624,5.346714778641071,-0.6891462133496964,0.9303030303030303,0.9129870129870129,0.7134199134199134,0.8389610389610389,200dataset_36_segment
2,30000,10.308952660644293,22,3.091042453358316,0.0007333333333333333,0.018741681014311038,7.440601865499515,5.563563146772099,0.9537650558086405,8.752503005333418,30.45381745016943,-1.363367756186786,357.8544483224671,151.79040018015806,2.2435056667308215,130.31688597752674,1641.6319110097434,0.0004513453087485706,0.9514836727518374,0.20384936514101643,0.24198738075680748,0.7623526222941667,0.2212,0.5,0.2788,0.7788,0.0019745872403309473,0.07752798676736886,0.05080980084758816,0.17325693347550833,5.543874529721543e-05,0.012517708166337568,0.02071216380299404,0.07603430601314816,60.901932858945685,5.193464948787986,0.6982333333333333,0.7247999999999999,0.3724666666666666,0.8111,200default of credit card clients
2,7129,8.871926251117628,4,1.3862943611198906,0.0005610885117127227,0.01582186176884319,0.27951611510397095,0.28582388882279103,0.09330531642047937,0.42082490234976494,0.6708610336274143,-0.09166564690498769,0.6723882916871021,0.8463114795031728,0.5441632901275113,1.315300042707253,1.4506078582544957,0.0264259312815491,0.6389177516534951,0.27307390450542235,0.26387155938202245,0.9972877951195075,0.4693505400476925,0.5,0.0306494599523075,0.5306494599523075,0.154880054766239,0.18239311114956194,0.024543340057387862,0.214475498341416,0.022980260342620844,0.06738499536854264,0.03150114167350431,0.09269340868920505,14.799849575786595,1.7067318199254276,0.7968864743054351,0.8267649747072822,0.7068341554123265,0.7820145925587406,200delta_ailerons
2,9517,9.160834952072344,5,1.6094379124341003,0.0005253756435851634,0.012551031449773306,0.06018750527092854,0.0899161805283451,0.047370309308662484,0.12956595628469403,0.1730735205335843,-0.4222507676231646,1.7182681723235433,0.8800549524569075,-0.1517523888129162,1.0862333584509833,3.833618543088475,0.031183082225310795,0.18710468349457804,0.07699438230881175,0.05485354474712257,0.999977628330813,0.49721550908899864,0.5,0.002784490911001386,0.5027844909110014,0.0902156898357354,0.1622373379155881,0.04383684342525365,0.20765189494606323,0.003546400587353976,0.054596121761293685,0.07105718201606535,0.1770372589752669,18.315909556780174,1.971590887442987,0.7253378796313477,0.7184026765280244,0.7836514416492149,0.795314860960157,200delta_elevators
2,3772,8.235360643753348,26,3.258096538021482,0.006892895015906681,0.06635623324007957,11.4843658672163,6.864276955647126,1.7661736811213609,8.165567773056233,61.41661013113638,-1.8482544283203384,720.4230990659457,177.26592943541843,1.9392324271987322,64.7379439034686,3772.0000000000005,0.00015043692970718713,0.9971181474257345,0.08502376637542,0.15600345436569252,0.11462655853364578,0.015376458112407211,0.5,0.48462354188759277,0.9846235418875928,0.0002972989112346854,0.06602510309671411,0.08151230339292202,0.25993893305351107,4.108688301713865e-06,0.0022644768662037503,0.00508834365878321,0.023036964488698502,50.61944338862239,28.156890088879976,0.982771251736769,0.9817095420543698,0.2534524862111069,0.9846238053134606,200dis
3,3186,8.066521490469993,179,5.187385805840755,0.056183301946013814,0.005024352779549201,0.27791593394693787,1.1636000575444359,1.0103107770432367,1.3271366487574034,2.091253477281213,-2.001231416114022,0.6267886085534217,-0.5670414899334245,-0.9798876490356001,-0.23885747410378166,2.374831504249999,1.6728813794016618e-06,0.5679609325013079,0.03179291563403256,0.042393870993942914,1.4797951605545787,0.2401129943502825,0.3333333333333333,0.13138983388358413,0.5191462649089768,0.04991679707126794,0.06926395770025492,0.005491762534670871,0.08592849208314707,1.3480179218428034e-06,0.01513997262158575,0.03587866204088302,0.26591363409034363,97.74094032671943,3.57490640382679,0.757370714299797,0.9164990832199681,0.9362690010055006,0.9472624751089291,200dna
2,14980,9.61447125707121,15,2.70805020110221,0.0010013351134846463,0.2059093902306032,50.91631724319234,68.78386385315108,20.085814795694333,122.31426822508833,122.38777688436316,-1.9578627377385878,6184.1572871057415,8310.943250679147,2712.4010343700475,14967.174923908962,14979.178735371042,0.00036871626572931794,0.9999610708874204,0.2687302119122621,0.2554278928453562,0.992422373387609,0.4487983978638184,0.5,0.05120160213618155,0.5512016021361815,7.369869213083553e-05,0.003380887527409909,0.011562063437693249,0.04506703246411675,3.976514226970793e-05,0.0005552031061852469,0.0016304489661408688,0.006430353930227383,1787.4942743142385,5.089460757234768,0.9797062750333778,0.8413217623497996,0.45907877169559413,0.6403204272363151,200eeg-eye-state
2,10000,9.210340371976184,12,2.4849066497880004,0.0012,6.137461946409322e-07,0.006177988116755599,0.002852711545473278,2.1827517456278444e-06,4.62965990092447e-06,0.01866344185145522,-1.2000044165215138,0.2393739735750233,-1.1001092218063375,-1.2000021009063586,-1.1999945333429358,-0.38946865735399383,0.0004908815366704964,0.5845542833172898,0.07071488322080882,0.1496443805273849,0.94433082595598,0.362,0.5,0.138,0.638,0.21649501070612953,0.24445233671546543,0.011837335910015616,0.25,0.0004134135037007769,0.0681831041199716,0.16193204870161698,0.5783196512188521,13.849924231879829,2.5852333194648818,0.7021999999999999,0.9999,0.9738,0.9741,200Electrical Grid Stability Simulated Data
2,45312,10.721327177053391,5,1.6094379124341003,0.00011034604519774011,0.09773906854940974,33.939283271787616,19.903705006391373,0.14408444056529657,20.174657581712985,78.68700692524224,-0.41112935822091634,3051.716465436669,1762.0463865624076,-0.16771284694115607,1762.6252932866366,7047.774287853276,0.08416615931746013,0.6685009007911037,0.2983392204478669,0.23239693914840315,0.9835093906057095,0.4245453742937853,0.5,0.07545462570621467,0.5754546257062146,0.0003106455044079864,0.11787438085031107,0.06908579297408057,0.17736582181964314,0.00014015198071743752,0.025098215027227568,0.02454920493040908,0.06376240936033142,39.18642778136845,3.6965244628925262,0.5995319923180958,0.6627823517620987,0.6152894748991112,0.6406252027077174,200electricity-normalized
2,16599,9.71709773156622,17,2.833213344056216,0.0010241580818121574,0.04363976996207743,30.56061338328258,12.259693349052492,0.17334473635483266,1.446341522986411,103.70687088535932,-0.5633142077988174,3088.3124048684494,1130.8463819913206,0.5345052031187254,7.108343657766679,11285.847743186721,0.0006105151672298485,0.9999909360749556,0.23791828588394107,0.29763865519790683,0.8920793291304916,0.30905476233508045,0.5,0.19094523766491955,0.6909452376649196,0.0001328881482455944,0.12382196819244808,0.06120380574635635,0.2109708768792219,0.0001414990666316698,0.04704489857663059,0.05295987437099146,0.12299754287363004,18.962296787129844,1.6319956454100266,0.6740764504673304,0.8055899547557319,0.7798059507469298,0.8425808841151223,200elevators
3,10935,9.299723933110869,27,3.295836866004329,0.0024691358024691358,0.023557460674470506,2.5145639747388113,2.8549148390550614,1.2532050902749887,3.504301172320175,9.107026519652687,-1.8420772347755077,29.847701380388884,20.91629643670185,0.18145382610736327,21.243903016204122,98.89201132689317,9.634218653175066e-05,0.7938537936982271,0.09659760671481665,0.13412420506811915,1.5662517236242555,0.26245999085505256,0.3333333333333333,0.05296385333055007,0.38975765889346137,0.023054199930602075,0.10628469871177952,0.06154616711631336,0.24626199606003946,0.0001127399435906784,0.009704333217522303,0.009832745126670588,0.032338344463624824,161.39714996556444,9.952292788119655,0.4886169424507963,0.5939657551545402,0.43237604767583643,0.505900018565878,200eye_movements
8,100968,11.522558913938466,29,3.367295829986474,0.00028721971317645194,0.0562837341204523,1.2881328234809857,1.6112273834286925,0.6995243503748783,2.413850186279939,5.47070781370941,-1.968004296573948,39.07192857880994,15.091798372631185,-0.011577908759588862,5.450893448404409,201.93758036898438,1.2819411848673255e-05,0.9721498780560403,0.09032931015608944,0.15993591065235774,2.1832577137412583,8.913715236510577e-05,0.125,0.13082998976123342,0.4171222565565328,0.0039096065807960505,0.06450208967833805,0.03918330392029462,0.18133786495502802,0.0028996431640995954,0.10017682807198248,0.17238550544067618,0.6769143118489551,21.794039158162096,-0.3561176679302543,0.7176136228975137,0.7540705885870604,0.6026263420337779,0.6918329947135604,200fars
2,5124,8.541690663016626,20,2.995732273553991,0.0039032006245121,0.0,0.41371389430807204,0.8573530443868786,0.4845639768613266,1.0882454919021627,1.7621452104644553,-2.000781097441906,1.6028921080448049,0.7388295380708982,-0.4603133759355731,1.6529533578665982,4.522439180359212,0.000117653970615617,0.7687278079952172,0.058165349964760034,0.13390890654477006,1.0,0.5,0.5,0.0,0.5,0.16110794356649755,0.2151594262171664,0.031385066155468024,0.2619575851813531,0.0002907374534601437,0.032045993910426916,0.09111678285278998,0.4115984171614888,31.205148537291162,5.714081854305016,0.7509742781432749,0.9123762640107212,0.8920729014376217,0.8858255665204677,200file7a97574fa9ae
2,1833,7.513709247839705,10,2.302585092994046,0.005455537370430988,0.03167200165826197,1.9064638025724914,1.1866896162447937,0.26395937749303205,0.2767995653533225,5.431651390283114,-2.0011815809573807,15.116010146626245,6.7153638528311195,-0.5261348193503179,-0.489400873830349,42.89658305853103,0.00047350403894471423,0.9999658087084782,0.49930658610842715,0.4853230678225251,0.99981943493509,0.4920894708128751,0.5,0.007910529187124954,0.507910529187125,0.12867948865793685,0.24753959704393244,0.061669587763534726,0.2822308123916061,0.0011487984120912356,0.0028111787696784313,0.001099706274036788,0.004471204202606164,355.6584325832322,87.05544482404024,0.5040508434307437,0.6104448800190069,0.48992337847469714,0.7250178189593728,200FOREX_audcad-day-High
2,1832,7.513163545234075,10,2.302585092994046,0.0054585152838427945,0.028410405531238254,0.28199153748906447,0.7884888100700039,0.815122103405917,0.8235961397519183,1.236962679567011,-2.0013789541494633,1.765119603305208,-0.03892678970414174,-0.6831449405258531,-0.6763907346812399,4.531260176330505,0.0044335272472405506,0.9999929857146187,0.5204811625891106,0.4681737424595421,0.9998547035911036,0.49290393013100436,0.5,0.007096069868995608,0.5070960698689956,0.1845493424325469,0.24810683675604656,0.026658341422790603,0.264977213640018,0.0010476446012165196,0.002164001928680294,0.0011340036955973317,0.004381560311315721,462.0396545583765,113.65185565123468,0.4885810168686149,0.5666161796151105,0.5131147540983606,0.710192444761226,200FOREX_audchf-day-High
2,43824,10.68793689150286,10,2.302585092994046,0.00022818546914932458,0.051954310123853036,0.499727734214427,0.9492091985978648,0.8240332605724056,0.826101255500022,1.9360516842037032,-1.9973919069044452,3.628828946372636,0.9447295823311173,-0.6669495932428517,-0.6660206567260766,9.419543787036424,0.006287384822377679,0.9999954468513489,0.5086378131237479,0.47955600783676233,0.9995135324718358,0.48701624680540345,0.5,0.012983753194596548,0.5129837531945965,0.0753861176002267,0.1589627015175534,0.04347930524459419,0.1832307544743806,8.271337017084698e-05,0.00044138788235590097,0.0006299033059897547,0.001732910054183725,2264.4788686471134,359.14287630437985,0.502943335381619,0.5580959243281868,0.5146267585239972,0.7105923492003094,200FOREX_audchf-hour-High
